Flight,Plot,gdd,gdd_harvest,evap,evap_harvest,vol,vol_lidar,vi_ndvi_m_mean,vi_ndvi_h_mean,vi_rdvi_m_mean,vi_rdvi_h_mean,vi_gndvi_m_mean,vi_gndvi_h_mean,vi_ngrdi_m_mean,vi_ngrdi_h_mean,vi_wdrvi_m_mean,vi_wdrvi_h_mean,vi_pbi_m_mean,vi_pbi_h_mean,vi_lci_m_mean,vi_lci_h_mean,vi_psnd_m_mean,vi_psnd_h_mean,vi_msr_m_mean,vi_msr_h_mean,vi_psri_m_mean,vi_psri_h_mean,vi_npci_m_mean,vi_npci_h_mean,vi_osavi_m_mean,vi_osavi_h_mean,vi_evi2_m_mean,vi_evi2_h_mean,vi_tcari_m_mean,vi_tcari_h_mean,vi_spvi_m_mean,vi_spvi_h_mean,vi_tvi_m_mean,vi_tvi_h_mean,vi_mcari_m_mean,vi_mcari_h_mean,vi_gi_m_mean,vi_gi_h_mean,vi_ci_red_edge_h_mean,vi_ci_chloro_h_mean,vi_ndre_h_mean,vi_nd705_h_mean,vi_pssr_h_mean,vi_rars_h_mean,vi_sr_h_mean,vi_rvsi_h_mean,vi_nd_560_620_h_mean,vi_ratio_560_620_h_mean,pca_h_0,pca_h_1,pca_h_2,fa_h_0,fa_h_1,fa_h_2,ica_h_0,ica_h_1,ica_h_2,plsr_h_0,plsr_h_1,plsr_h_2,plsr_best_h_0,plsr_best_h_1,plsr_best_h_2,plsr_best_h_3,plsr_best_h_4,plsr_best_h_5,plsr_best_h_6,plsr_best_h_7,plsr_best_h_8,plsr_best_h_9,plsr_best_h_10,plsr_best_h_11,plsr_best_h_12,plsr_best_h_13,plsr_best_h_14,plsr_best_h_15,plsr_best_h_16,plsr_best_h_17,plsr_best_h_18,plsr_best_h_19,ref_m_mean_0,ref_m_mean_1,ref_m_mean_2,ref_m_mean_3,ref_m_mean_4,ref_h_mean_0,ref_h_mean_1,ref_h_mean_2,ref_h_mean_3,ref_h_mean_4,ref_h_mean_5,ref_h_mean_6,ref_h_mean_7,ref_h_mean_8,ref_h_mean_9,ref_h_mean_10,ref_h_mean_11,ref_h_mean_12,ref_h_mean_13,ref_h_mean_14,ref_h_mean_15,ref_h_mean_16,ref_h_mean_17,ref_h_mean_18,ref_h_mean_19,ref_h_mean_20,ref_h_mean_21,ref_h_mean_22,ref_h_mean_23,ref_h_mean_24,ref_h_mean_25,ref_h_mean_26,ref_h_mean_27,ref_h_mean_28,ref_h_mean_29,ref_h_mean_30,ref_h_mean_31,ref_h_mean_32,ref_h_mean_33,ref_h_mean_34,ref_h_mean_35,ref_h_mean_36,ref_h_mean_37,ref_h_mean_38,ref_h_mean_39,ref_h_mean_40,ref_h_mean_41,ref_h_mean_42,ref_h_mean_43,ref_h_mean_44,ref_h_mean_45,ref_h_mean_46,ref_h_mean_47,ref_h_mean_48,ref_h_mean_49,ref_h_mean_50,ref_h_mean_51,ref_h_mean_52,ref_h_mean_53,ref_h_mean_54,ref_h_mean_55,ref_h_mean_56,ref_h_mean_57,ref_h_mean_58,ref_h_mean_59,ref_h_mean_60,ref_h_mean_61,ref_h_mean_62,ref_h_mean_63,ref_h_mean_64,ref_h_mean_65,ref_h_mean_66,ref_h_mean_67,ref_h_mean_68,ref_h_mean_69,ref_h_mean_70,ref_h_mean_71,ref_h_mean_72,ref_h_mean_73,ref_h_mean_74,ref_h_mean_75,ref_h_mean_76,ref_h_mean_77,ref_h_mean_78,ref_h_mean_79,y
20220715,25,867.65,1475.75,385.7,614.1,0.22015320055851223,0.14477672251171134,0.8977185,0.89416647,0.5704565,0.6888134,0.727957,0.7657223,0.48993266,0.43163922,-0.03750928200069666,-0.055723187997834364,6.351779,7.00978,0.33824623,0.53391135,0.90984803,0.9086691,0.2889680716478384,0.007698285324053496,0.01524618,0.0024890886,0.06620469,0.08647553,0.7458284628506372,0.8168357781173416,0.6325383092371244,0.8098761102458885,-0.08460305531104101,0.17186121798001322,0.5174541985988617,0.7690891098976136,10.440334379673004,30.936802923679352,1.0261755562749102,0.21350383695076547,2.9210513,2.7359512,2.682138204574585,5.8277764320373535,0.32878715,0.5443422,18.362911,17.768421,6.284692,-0.05252254009246826,0.24570586,1.6514856,-6.651571,5.8603916,-0.58905447,-0.9709031285584009,-1.1775087297533149,-0.06131985292013433,1.0704508,-0.47941965,-0.9055731,-5.431595887527887,1.806966932711938,1.8758671860144047,-5.431595887527885,1.8069669327119382,1.8758671860144112,-0.84255880706329,0.8107980309000244,-0.22917631363224447,-0.04647024496263187,-0.004661292042246098,-0.06367543391826497,0.12587467026289773,-0.08348951525114694,0.07827330721608294,0.03609191209608391,-0.03153172783716816,0.0159251435710178,-0.0009151683774749091,0.023242877843878712,-0.062248007965238536,0.013683280328725496,-0.0061427442985197735,0.018086024,0.060321365,0.020650567,0.16820894,0.38314798,0.018685246,0.020230485,0.021067383,0.022389377,0.023703994,0.023968298,0.024352245,0.025194425,0.025990052,0.026403403,0.026879814,0.02707149,0.027277097,0.027668847,0.028516803,0.030591263,0.03488828,0.04251446,0.053216606,0.064355776,0.07300132,0.07836094,0.0817035,0.08263134,0.08027547,0.07453281,0.06782145,0.062544435,0.05942888,0.05788997,0.05650765,0.054287415,0.051080957,0.048608035,0.047576338,0.046775006,0.044415846,0.041099254,0.037468508,0.03412024,0.03140217,0.030202052,0.031869363,0.04075219,0.06354668,0.10144177,0.15150252,0.21142928,0.2824128,0.35699168,0.4248318,0.4769316,0.5134813,0.53318924,0.5435584,0.54994774,0.5555084,0.5578532,0.55908716,0.56038284,0.56174463,0.5627134,0.5617819,0.56111073,0.5605025,0.56134355,0.5620236,0.563206,0.563538,0.56428874,0.5645566,0.56330824,0.5628404,0.56279546,0.5604654,0.55727667,0.55503356,0.55347085,0.5507712,0.53620845,4.721641791044775
20220715,26,867.65,1475.75,385.7,614.1,0.20761745387734226,0.12497527323366342,0.8891539,0.8828352,0.5578415,0.67442834,0.71089894,0.7481947,0.4845184,0.4220853,-0.07982492655139843,-0.10897068134036403,5.917997,6.485185,0.31526175,0.51200235,0.90287685,0.904132,0.2676000683037757,0.007746410544769401,0.016313292,0.0054965005,0.069587976,0.114297494,0.733326842131428,0.8037270350121208,0.6143673593977288,0.7894887471734257,-0.07552227535931877,0.17940112076909537,0.49828752994537356,0.7465310287475586,10.771830379962921,30.377144068479538,1.036567571478244,0.21812130481872635,2.8798666,2.6589332,2.438176393508911,5.361344814300537,0.31039274,0.5218894,17.33734,16.799675,5.88946,-0.05268105864524841,0.23102316,1.6008586,-4.942419,6.019579,-0.11208642,-0.6590770536360765,-1.1272948986861855,0.21110090882344415,0.78542125,-0.6666489,-0.77880126,-3.7686711483285213,1.3504558929316854,3.052414761363215,-3.7686711483285222,1.3504558929316843,3.0524147613632198,-0.4680005070735172,0.37789917046660376,-0.17158915577097106,0.06961692477105719,0.10376777412510207,0.013059117704698637,0.19937370411033745,-0.007196711591300305,-0.007247688028900354,0.035796120308002125,-0.00635486824941793,0.011186091430300303,-0.013896164661048541,0.00964019021428613,-0.02301937083289601,0.03704065422443246,0.005196700899874768,0.018976528,0.06282469,0.021815138,0.17400594,0.3717963,0.019751776,0.021388922,0.022019677,0.022958051,0.024066849,0.024563372,0.025135616,0.025969855,0.026741495,0.027174791,0.02766036,0.027843958,0.028151438,0.028570883,0.029506087,0.031688303,0.036337346,0.044455756,0.055780455,0.06745622,0.076512456,0.08223327,0.08591452,0.08705022,0.084819674,0.07913278,0.0724291,0.0671638,0.06412118,0.062641285,0.061224684,0.058884207,0.05556257,0.052983865,0.051895015,0.050993536,0.048455693,0.04480833,0.040837497,0.037174102,0.034188457,0.03273878,0.034469478,0.04398391,0.06823448,0.10775984,0.15895982,0.21866933,0.2879771,0.35956627,0.42370662,0.47205245,0.50599015,0.52338177,0.53235316,0.53821945,0.5443467,0.5465319,0.5472145,0.5479491,0.54939085,0.5500713,0.5488311,0.5479823,0.5476573,0.5486302,0.5494076,0.5504429,0.5506539,0.55114293,0.55135745,0.55024004,0.54996556,0.5501557,0.5474794,0.5442892,0.54140335,0.5404568,0.53790694,0.52393025,4.365671641791044
20220715,27,867.65,1475.75,385.7,614.1,0.20950467943919,0.1462768467825323,0.88656205,0.8860468,0.5649855,0.678949,0.7022515,0.7454003,0.48835543,0.4388103,-0.09197790703416976,-0.09374264682885221,5.7170796,6.403289,0.31750107,0.51282144,0.903155,0.906702,0.26659805787972857,0.00791898398741357,0.01958968,0.0043584835,0.08325778,0.11424451,0.7377574005307099,0.808040394510325,0.6257987749907505,0.7967039177643945,-0.06236887627920859,0.18602781627813342,0.5117704296112061,0.7539299464225769,11.221873164176941,30.748162120580673,1.0590699915293555,0.23744351969876687,2.9089637,2.7942047,2.4012858867645264,5.262319087982178,0.3090613,0.5180719,17.543108,16.979471,5.7996554,-0.05217340588569641,0.23678933,1.6205084,-5.0161147,6.437098,0.25308934,-0.6311572503448384,-1.1888497706397565,0.4088517048055928,0.7857296,-0.85314137,-0.71078473,-3.8050002531211655,1.0055005636061842,4.482962087752233,-3.8050002531211637,1.0055005636061844,4.482962087752237,-0.41273492117893046,0.39588171309513615,-0.14197534501796102,0.04497214940320201,0.04892723867100416,0.07409435276722688,0.17575273870705685,-0.01073949819672595,0.052750460737986324,0.015801066195080683,-0.049698818260568586,0.03674654547150654,-0.034116806738441564,-0.019063578308421023,-0.10309604175619119,0.001195769468418477,-0.0047255916759927795,0.019493971,0.06700747,0.023034824,0.18075095,0.38308704,0.018948572,0.020240331,0.021044666,0.022385292,0.023581926,0.023733964,0.024140112,0.025141295,0.026116058,0.026594454,0.02712773,0.02736349,0.027626617,0.027998418,0.029062528,0.03160222,0.03669498,0.045293797,0.057044063,0.06901871,0.07836297,0.084228285,0.08787488,0.08899679,0.08671861,0.08086991,0.07387304,0.06836645,0.06514019,0.063591406,0.0620933,0.05961373,0.056125358,0.053513214,0.052359495,0.051367156,0.048585918,0.044754248,0.040610604,0.036721606,0.033454746,0.03185049,0.033823494,0.044147667,0.06947594,0.11006485,0.1617919,0.22180687,0.2910427,0.36270514,0.42688584,0.47582448,0.50964403,0.527618,0.53658897,0.54239917,0.54770577,0.55030054,0.5514132,0.5529018,0.55440116,0.5552843,0.5536695,0.5529965,0.55222845,0.55317396,0.55371135,0.5552724,0.5555742,0.5562287,0.55645,0.5552308,0.5543647,0.5539275,0.551315,0.54813963,0.5452988,0.54368633,0.54145646,0.52777064,4.567910447761194
20220715,28,867.65,1475.75,385.7,614.1,0.1848464012145996,0.10449668583476843,0.8861516,0.88684154,0.56038916,0.66440654,0.7058245,0.7482973,0.48147228,0.43712822,-0.09387625516315927,-0.08998801107410904,5.798661,6.478959,0.3149247,0.5026466,0.9035164,0.9065339,0.2669529666509521,0.007252261982408477,0.02049644,0.004017818,0.087109014,0.108837694,0.7341932543494378,0.8009011388441611,0.6187777798657388,0.7757713602608154,-0.06420921060270363,0.1755026245886043,0.5041928493976593,0.7217322772741319,11.004712581634521,29.485066905617714,1.0370705961553057,0.22271703620436797,2.8570745,2.772061,2.434558868408203,5.354958534240723,0.30956492,0.5218751,17.596506,17.075544,5.889513,-0.05097615718841553,0.24053249,1.633424,-5.9302626,4.314226,0.02130571,-0.8445318299252867,-0.8497557571855925,0.2885778154287421,0.937232,-0.5339483,-0.5089674,-5.07188524052975,0.6799641661769363,3.424078093778906,-5.0718852405297525,0.6799641661769359,3.42407809377891,-0.44262985817813866,0.3183752031514481,-0.2159819523601495,-0.024206623743430803,0.11041617021717881,0.039731350828507275,0.18730902794363707,-0.04980711817610298,-0.010592181811781374,0.032791981678066316,-0.026141104413382382,0.014506255219551147,-0.011193393402878745,-0.00010591097761919947,-0.05280673660094409,0.019097368987122245,0.017317257239548873,0.01911642,0.06504027,0.022764638,0.17799276,0.37714648,0.018146772,0.019592406,0.020075599,0.021113766,0.022310356,0.022699887,0.023238664,0.024242884,0.025092904,0.025522422,0.025995523,0.026208011,0.026483791,0.026919153,0.02790043,0.030134363,0.034743894,0.042745247,0.05385059,0.065198444,0.07391566,0.07945593,0.083027825,0.08418906,0.08195552,0.07634157,0.069673136,0.06442755,0.061333787,0.059790906,0.058377776,0.056025207,0.052744083,0.050174065,0.04912513,0.048229884,0.045690652,0.042086955,0.03818534,0.034663036,0.03175653,0.030370563,0.03209905,0.041572664,0.06541321,0.10397104,0.15362625,0.21142563,0.27859622,0.34789827,0.40968633,0.456243,0.48899344,0.5059947,0.51456064,0.519924,0.52555615,0.5276384,0.5284202,0.528942,0.5302595,0.5309865,0.5297378,0.5285606,0.5279733,0.5287924,0.5295186,0.5305446,0.5307545,0.53106666,0.5313057,0.5303913,0.52994365,0.5295517,0.5266844,0.5234603,0.5205914,0.5192437,0.5176334,0.50456476,3.62089552238806
20220715,29,867.65,1475.75,385.7,614.1,0.1722981925254981,0.1264746012678635,0.8864864,0.88096523,0.56092423,0.66290283,0.704155,0.75131816,0.48521277,0.40654084,-0.0923280605314711,-0.11702807721867974,5.760297,6.5810475,0.3095328,0.5003151,0.90296614,0.90686166,0.25666898716953745,0.007559333364580232,0.019072535,0.008027549,0.08259147,0.13775705,0.7347126227775855,0.7968963595878475,0.6195508072994855,0.7731998594811192,-0.08070860292947657,0.17225234715411586,0.5047270143032074,0.7237628972530366,11.257545500993729,29.409104138612747,1.0865790052520907,0.21601295882467114,2.8851004,2.5725465,2.3761539459228516,5.448745250701904,0.3045828,0.51651824,17.616741,17.087164,5.9912925,-0.05222401022911072,0.22093625,1.5671841,-5.7614055,4.5081067,0.416355,-0.7428323865029892,-0.9092875375266891,0.4520426253444865,0.8982431,-0.70504737,-0.40386593,-4.849603318853914,0.969849777664917,2.733596141859599,-4.849603318853915,0.9698497776649178,2.7335961418596058,-0.09931979568543141,0.2866762197970652,-0.37764862060704046,-0.010080456775362928,0.08485486280002243,-0.008036013597581344,0.12042297160728,0.002653650649777887,0.03873424184928274,0.03301889343888465,-0.05477172991661618,0.05089896277829755,-0.008057832482863276,0.003039712691358292,-0.04067773988631439,0.013386502443178743,0.001420865304380149,0.019256629,0.06556062,0.02272386,0.18179178,0.37764862,0.017633954,0.019193415,0.020033732,0.021322452,0.02264576,0.022959322,0.023389783,0.02428381,0.025117371,0.02553912,0.026022455,0.0262941,0.026562685,0.026977446,0.027973192,0.030242179,0.034856692,0.042713128,0.05360168,0.06465614,0.073184885,0.078561015,0.08205485,0.08320221,0.08102953,0.0756515,0.0693079,0.06439049,0.061519638,0.06017671,0.059023604,0.05699823,0.054021735,0.0517039,0.050860614,0.05005101,0.04753257,0.043939777,0.040135223,0.036631763,0.033699684,0.032342356,0.03418864,0.04390281,0.06792381,0.10680658,0.15673184,0.21511535,0.282695,0.3522293,0.4138735,0.4601208,0.49161464,0.5081836,0.5167531,0.52224493,0.5270078,0.52915084,0.53032774,0.53152716,0.5327686,0.53325915,0.5321306,0.53138053,0.53089774,0.53173995,0.53251636,0.53354865,0.53363824,0.53423995,0.53465754,0.5335781,0.532747,0.53242934,0.53013426,0.5273512,0.5246207,0.52326137,0.5210014,0.5080726,3.3044776119402983
20220715,2,867.65,1475.75,385.7,614.1,0.15493441442384664,0.11678545278460321,0.8795017,0.86782455,0.5813822,0.6437183,0.7158944,0.7510845,0.44174063,0.353523,-0.12366654995549514,-0.17340881013463638,6.039636,6.538595,0.3367845,0.49454743,0.89160055,0.8913281,0.29064337835421944,0.009752040080585472,0.014865171,0.010223654,0.056055453,0.11129831,0.7467812103259989,0.779054076793117,0.6518993256174895,0.743847836373586,-0.02922825186827893,0.15838558820246929,0.5487867337465286,0.6912149226665498,11.367837712168694,27.965271174907684,0.9832681485389863,0.1662378897663828,2.5825644,2.2578344,2.4402201175689697,5.347268104553223,0.30609313,0.52496976,15.7390375,15.164588,5.9229846,-0.05550810694694519,0.2268534,1.5868315,-4.384824,3.412713,-1.5956221,-0.8620082831630308,-0.6467364812384397,-0.6697358698175823,0.74325335,0.19473377,-0.93975556,-3.597847665845566,1.801973564780737,-0.9683457777736264,-3.5978476658455647,1.8019735647807371,-0.9683457777736197,-0.8579581905997311,0.1746325500846557,-0.023814545974290845,-0.043114192314806024,0.46089577633601864,-0.12158138950419556,-0.01699042069367487,-0.07290748547856025,0.059141605832706536,0.047587235175653476,0.03206926194857673,0.01782422514775352,-0.026092916269801238,-0.004028672040468739,-0.0012457312491169176,0.0052189372443206174,-0.02846760738226929,0.0235321,0.0679911,0.026326973,0.18801485,0.41064152,0.022351775,0.024335993,0.02494517,0.025524864,0.026695285,0.027142214,0.02770258,0.028193494,0.028788278,0.029078634,0.029435439,0.0296066,0.029779566,0.030074198,0.030821787,0.032549318,0.036259715,0.0430604,0.05302863,0.06379066,0.071969315,0.07695494,0.079927035,0.08070986,0.07828156,0.07282241,0.06659241,0.061473824,0.05860519,0.057282705,0.05618211,0.05422536,0.051495425,0.049331993,0.048389852,0.04782144,0.04607379,0.043528277,0.040749412,0.03828539,0.036362074,0.03574658,0.037389264,0.04509287,0.06546681,0.10058833,0.14746682,0.20375155,0.26981208,0.3387054,0.39885488,0.44248292,0.4734066,0.48294201,0.493597,0.5024223,0.5118472,0.5073183,0.5078487,0.50924855,0.51229495,0.51185143,0.510686,0.51078874,0.5128252,0.5134375,0.5138472,0.51453054,0.5150985,0.5159765,0.516553,0.5153951,0.51429147,0.5116819,0.51026386,0.50837857,0.5073839,0.5076837,0.5034123,0.48627633,4.03955223880597
20220715,30,867.65,1475.75,385.7,614.1,0.17845172950443827,0.11084897031066239,0.8883495,0.8951983,0.56958073,0.686543,0.7180336,0.76440567,0.4703103,0.4372468,-0.08362789240319524,-0.0502640272958792,6.0930433,6.9766235,0.33077043,0.5299807,0.9049245,0.9111099,0.2846005416048578,0.008133831345160072,0.02031616,0.0028065278,0.0845187,0.09583853,0.7417813017303974,0.816382520420293,0.6326051400308723,0.8069641935731307,-0.05787532937511347,0.17242434078575997,0.5209292399883271,0.7633410108089448,10.81718921661377,30.710861384868622,1.0022954550343315,0.22106796944596852,2.7757952,2.7864597,2.6450507640838623,5.798978805541992,0.32734716,0.54069465,18.636269,17.996765,6.256843,-0.05158078670501709,0.24441884,1.6469692,-6.935923,5.4939876,-0.22859359,-0.9746872237632422,-1.1218941927693356,0.17129407279858117,1.1041214,-0.5779571,-0.7370105,-5.803393334697629,1.4286431613248392,2.6420879285097305,-5.803393334697628,1.4286431613248394,2.642087928509737,-0.789331901765255,0.950114951918951,-0.15999906418421025,-0.07500162134360311,0.010631142240208615,-0.048410960573325286,0.16135121248803702,-0.08901329264844557,0.06737012164261057,0.034764762103932395,-0.049494395276551466,0.015123610649534764,0.006233874437761165,-0.0014653936030152449,-0.07944592188255145,-0.017957114826848312,-0.02044358190024918,0.019372515,0.063703164,0.022949519,0.1760669,0.38814613,0.017932644,0.019552127,0.02006555,0.021369256,0.022607,0.022932472,0.02316597,0.024108047,0.024976173,0.025429333,0.025926083,0.026075693,0.026352705,0.02671613,0.0276841,0.029909626,0.034496028,0.042364478,0.053122528,0.06415924,0.07263249,0.07801142,0.08134815,0.0823566,0.08003612,0.074428,0.067816064,0.06258958,0.05949005,0.057956927,0.056545217,0.05421859,0.050995905,0.048596002,0.047622077,0.04672749,0.044194058,0.04077084,0.037100893,0.03368429,0.030820206,0.029556,0.0313381,0.040503025,0.06368652,0.10182708,0.15173571,0.21098755,0.28089723,0.35429507,0.42123476,0.47291085,0.5089826,0.5283204,0.5382765,0.5446349,0.550417,0.5530844,0.55429506,0.5556248,0.5574038,0.55838186,0.55706924,0.5563088,0.5558022,0.55663073,0.5573418,0.55863297,0.5591757,0.55997825,0.56036466,0.5591686,0.55872464,0.5589957,0.55674326,0.55363184,0.55065864,0.5491483,0.5468858,0.53331745,3.2417910447761193
20220715,31,867.65,1475.75,385.7,614.1,0.11756584268819674,0.07904754146452873,0.8670721,0.8704056,0.500269,0.63608,0.69783676,0.73863864,0.42852536,0.3904559,-0.17488938588792133,-0.16232979156705205,5.6189375,6.175684,0.2792497,0.4784989,0.88483167,0.8886807,0.2775694711733959,0.007646570029945576,0.020960087,0.0072327475,0.07629085,0.086125955,0.6793016335893114,0.7765438389847104,0.5290803015045308,0.7336053425202524,-0.0002835972473178572,0.16737274319125495,0.41125575363636013,0.672457259297371,8.978453651070595,27.872525677084923,0.7348837972482727,0.18423443376612775,2.4997177,2.4641728,2.2989959716796875,5.006167411804199,0.2887202,0.5125154,15.534104,15.081353,5.6487794,-0.05268162488937378,0.24563381,1.6512322,-4.0363746,3.0917404,-1.6870953,-0.8722652054215134,-0.4985688633043764,-0.7103169261845794,0.6909894,0.26805928,-0.9311211,-3.3365829125673816,1.474685999217443,-0.4225400728250815,-3.336582912567381,1.4746859992174426,-0.42254007282507705,-0.528718363177928,-0.731730169075397,-0.07741069678107144,0.20479036877377693,0.4681765083387918,-0.17405790475341348,0.009192186839896255,-0.09426892843021702,0.01176075728677121,-0.01980609452554959,0.00600160757069524,0.04935315459282018,-0.015267406638005401,0.014232016473445465,-0.009845325249778774,0.036380188716707874,0.022157576789793222,0.018988395,0.055306178,0.022124968,0.14964506,0.31076196,0.02233678,0.024694815,0.025277875,0.026258653,0.027233308,0.027334165,0.027578406,0.028440494,0.028940802,0.029116722,0.029398285,0.029521601,0.029588198,0.029778885,0.030403724,0.03210878,0.03596791,0.043093532,0.053603757,0.06486261,0.073786266,0.07931758,0.082688816,0.0835624,0.08095114,0.07497943,0.06798179,0.06253752,0.059283298,0.05784584,0.056544878,0.05443819,0.05129973,0.049024682,0.048119348,0.04753572,0.045572747,0.042778503,0.039575208,0.036772076,0.0346048,0.03391093,0.03548713,0.04347329,0.06472001,0.10127385,0.15054365,0.20858005,0.2741597,0.33981454,0.39669162,0.43771774,0.46709087,0.47943994,0.48424384,0.48742425,0.4946631,0.4966429,0.49673158,0.49700627,0.49878114,0.49992865,0.4988731,0.4976264,0.49695912,0.4979188,0.49944293,0.50060356,0.5008574,0.5010346,0.50186825,0.50088805,0.5009376,0.5016856,0.49951163,0.49692503,0.4945019,0.49427572,0.4946741,0.48439404,4.183582089552239
20220715,32,867.65,1475.75,385.7,614.1,0.17701784086056507,0.12097017568499385,0.8801127,0.88181496,0.53261304,0.6591964,0.7105953,0.7541704,0.45253414,0.40683186,-0.1210025573824541,-0.11303384245170976,5.9107375,6.635447,0.3062748,0.50988805,0.8957182,0.8990672,0.28553857368318986,0.008113099757902236,0.01896953,0.0040946123,0.07372616,0.09152018,0.710513751863174,0.7954753915501557,0.5768221269548497,0.768083523913943,-0.026399253043873555,0.16394325730527798,0.4596111243963241,0.7152571439743043,9.670004174113274,29.12943184375763,0.845820236308537,0.17994582568053516,2.6531959,2.5619552,2.602947235107422,5.473575592041016,0.3203487,0.5398098,16.712652,16.17265,6.0119605,-0.050761401653289795,0.2423595,1.6397743,-5.5693674,3.8886852,-1.1991267,-0.9449459654481309,-0.7748778747539435,-0.3929962186550633,0.91818976,-0.018336173,-0.86166185,-4.7306020118301655,1.2880843633260088,1.2073894951824,-4.730602011830165,1.2880843633260093,1.2073894951824051,-1.0219011117842496,0.4773031737875757,-0.18019667024370253,-0.0807281879243434,0.15527119373975504,-0.10950422911169694,0.146110292434309,-0.11384909213716356,0.009985982169529046,0.002950641916310934,-0.02764382520974619,0.028854478106444915,0.010396737043902319,0.0005128369630529188,-0.06750050177747494,0.03178877794233413,-0.015379556313942321,0.01893807,0.05824507,0.021952797,0.15892468,0.34427133,0.01970082,0.021836353,0.022157896,0.023287615,0.024619833,0.025071947,0.025313638,0.026256291,0.027052486,0.02748467,0.02797226,0.028216626,0.02851432,0.028856471,0.02962094,0.03149128,0.035563886,0.04277899,0.05304485,0.06385153,0.07231995,0.077628694,0.08093395,0.08184633,0.079413906,0.07375612,0.067148276,0.061972022,0.05885265,0.05735672,0.05598181,0.053814985,0.05076202,0.048429776,0.047472082,0.046771295,0.044738896,0.041749418,0.038465623,0.035468794,0.033022277,0.031946823,0.033483602,0.0412927,0.062009454,0.09734667,0.14541763,0.20280463,0.26988345,0.33981913,0.4034034,0.45170778,0.4865717,0.5024794,0.50929743,0.51391834,0.5215164,0.52393204,0.52429867,0.52478343,0.5263028,0.5269468,0.52525485,0.5238583,0.52338094,0.52445847,0.52580124,0.5269856,0.5274647,0.5278166,0.52836025,0.5273605,0.52720106,0.5270582,0.5237117,0.5201763,0.5165558,0.51574886,0.5151347,0.5013225,5.894029850746268
20220715,33,867.65,1475.75,385.7,614.1,0.201684159164863,0.1133348294860724,0.88171434,0.87813157,0.5422326,0.6600793,0.71883106,0.7510532,0.4447977,0.39998046,-0.1139510860046842,-0.1290754120419339,6.1131606,6.5680175,0.31212184,0.50533867,0.8987734,0.8981104,0.28484399708416347,0.008763053276087457,0.020733332,0.0048374697,0.08219653,0.1022064,0.7187236215434013,0.7941203033039438,0.5914464731720722,0.7695037417153062,-0.040004010775683746,0.1675060711034238,0.47631752610206607,0.7204954510927202,9.924317002296448,29.37196157872677,0.8819717945826512,0.1888635866238527,2.6022906,2.4998953,2.486154556274414,5.4330549240112305,0.31258523,0.52906394,16.431097,15.867529,5.9914823,-0.05129134654998779,0.22642684,1.5854051,-4.985184,4.524022,-0.7094677,-0.7661096532919327,-0.8826139234795415,-0.22829736050666263,0.81064594,-0.27186772,-0.78458476,-4.048980882616425,1.3617509186396104,1.5209564678907659,-4.048980882616425,1.3617509186396108,1.5209564678907714,-0.6657233188465019,0.32180741079896763,-0.26058027451941507,-0.1618915662935003,0.09320921900395163,-0.17782731057147724,0.17770856264160234,-0.06826915808403305,-0.004992651661698359,-0.012791219176976423,-0.013765376057050902,0.049678048559237596,-0.008448851141033227,-0.0002787615339537464,-0.06289059319523355,0.022595037640327255,-0.0137492977263393,0.01896973,0.058206752,0.022367507,0.16387996,0.3558272,0.018908372,0.021547861,0.02217428,0.023214284,0.024693267,0.025104884,0.025634328,0.026677972,0.027572067,0.028044524,0.028512208,0.02881004,0.029126726,0.029470174,0.03034211,0.032326266,0.036522463,0.04373413,0.054092497,0.064970106,0.073454976,0.078777514,0.0821423,0.0832287,0.08097934,0.07551433,0.069136135,0.06417794,0.061285716,0.05987197,0.058593012,0.0564511,0.05346885,0.05107801,0.050137028,0.049341794,0.04710949,0.0438592,0.040318627,0.037076514,0.0344298,0.033292875,0.034707047,0.042997174,0.06501914,0.1021065,0.15157846,0.20976563,0.27691472,0.346525,0.40965882,0.45720604,0.49215415,0.50696933,0.51293796,0.5172035,0.52606976,0.52842593,0.52875525,0.529165,0.531156,0.5318737,0.53025734,0.5285915,0.52806485,0.529063,0.5306022,0.5318556,0.5321661,0.53216356,0.53281295,0.5320218,0.5317659,0.5315884,0.52812743,0.5247373,0.52136856,0.52081877,0.52031964,0.50644076,6.003731343283581
